player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds
P03050,M01217,NA,iOS,53,5341,16,4,451
P09522,M01218,LatAm,Console,136,8442,21,5,457
P01274,M01218,India,PC,101,2387,7,13,536
P08056,M01218,India,PC,93,4068,7,4,429
P02797,M01218,Europe,PC,73,1926,4,6,382
P01399,M01219,SEA,PC,92,1784,7,8,399
P03359,M01219,NA,PC,36,2029,5,10,496
P00184,M01219,India,PC,47,4834,16,3,504
P06868,M01219,India,Android,73,3736,11,9,326
P05696,M01220,Middle_East,PC,106,3535,6,4,429
P08836,M01220,SEA,Android,85,2711,5,10,482
P09627,M01220,Europe,Android,50,1496,2,5,506
P06171,M01220,Middle_East,Android,146,1635,5,6,413
P06988,M01221,India,PC,72,5638,14,8,374
P04568,M01221,Europe,PC,33,3494,10,12,354
P08956,M01221,Europe,Android,11,787,1,5,286
P02657,M01221,India,Android,93,5889,20,5,436
P08310,M01222,SEA,PC,29,8619,20,3,389
P06858,M01222,SEA,iOS,31,6275,23,8,423
P01962,M01222,India,iOS,82,3511,10,12,332
P06384,M01222,Europe,Android,54,1510,6,11,379
P08854,M01223,Europe,iOS,10,3674,18,6,420
P09974,M01223,LatAm,Android,170,20835,26,1,365
P01252,M01223,Europe,iOS,52,2816,13,5,440
P03177,M01223,Europe,iOS,53,1600,6,5,404
P07761,M01224,India,iOS,64,3964,14,4,353
P05014,M01224,India,iOS,96,4495,11,8,354
P09706,M01224,NA,PC,34,59653,153,0,146
P06540,M01224,India,PC,85,2583,6,5,512
P03290,M01225,India,iOS,84,3243,9,3,473
P06449,M01225,Europe,Android,26,1549,5,8,300
P08727,M01225,India,Android,91,4620,11,8,460
P07612,M01225,NA,iOS,67,1939,6,14,518
P06276,M01226,Europe,iOS,74,2962,14,5,385
P06888,M01226,SEA,Android,53,3524,12,5,454
P01052,M01226,SEA,Android,42,6124,21,5,458
P04070,M01226,India,Android,97,4062,12,5,486
P06023,M01227,India,Console,46,2099,4,9,372
P05553,M01227,India,Android,103,6752,15,2,339
P00273,M01227,NA,PC,62,3725,14,7,465
P02043,M01227,Europe,iOS,38,5603,19,4,403
P04764,M01228,Europe,iOS,54,8959,24,3,384
P08998,M01228,LatAm,Android,142,4089,12,6,493
P05205,M01228,India,Android,66,6108,25,1,486
P09510,M01228,Europe,Android,46,3948,10,12,374
P01087,M01229,SEA,PC,90,4613,14,5,321
P08374,M01229,Europe,Console,44,6482,14,5,430
P07733,M01229,India,PC,91,2067,5,7,498
P07516,M01229,SEA,iOS,97,6245,16,6,505
P06679,M01230,Europe,Console,72,5947,21,6,357
P04323,M01230,NA,Android,64,6467,22,8,400
P06947,M01230,India,Android,45,1500,7,11,359
P07748,M01230,SEA,iOS,97,4757,11,4,349
P06773,M01231,India,iOS,31,757,3,10,547
P05519,M01231,Middle_East,Android,99,1136,4,11,292
P05118,M01231,SEA,Android,102,6596,24,3,463
P06180,M01231,SEA,PC,44,5130,20,6,381
P04710,M01232,Europe,Console,20,5300,13,4,353
P08122,M01232,SEA,Android,22,6863,27,1,402
P05970,M01232,India,Console,60,3541,13,4,384
P06785,M01232,SEA,PC,80,2393,6,11,445
P03479,M01233,NA,PC,24,5772,17,3,361
P08415,M01233,SEA,Console,82,6434,18,5,343
P03925,M01233,India,Console,94,10331,25,1,419
P01749,M01233,SEA,Android,71,572,1,9,532
P00733,M01234,NA,PC,54,1357,3,13,282
P02554,M01234,SEA,Android,56,3002,12,11,418
P05459,M01234,India,Android,81,2634,10,9,386
P05874,M01234,India,iOS,117,6643,24,4,443
P02663,M01235,NA,iOS,64,4113,11,7,430
P09399,M01235,LatAm,PC,179,5163,20,8,409
P06456,M01235,India,Android,96,2537,11,12,448
P03114,M01235,LatAm,Android,115,2647,7,9,351
P03304,M01236,SEA,Android,80,3210,10,5,474
P01345,M01236,India,PC,107,4489,13,7,450
P01691,M01236,Europe,Console,59,3367,11,7,512
P07181,M01236,Middle_East,PC,148,6321,18,8,342
P06500,M01237,NA,Android,67,643,1,6,346
P03309,M01237,NA,iOS,60,4638,12,7,427
P01505,M01237,NA,iOS,56,1694,3,11,347
P01807,M01237,SEA,Android,70,4278,16,6,377
P08470,M01238,NA,Console,47,1277,1,8,331
P05370,M01238,India,iOS,111,7270,17,7,461
P03792,M01238,NA,iOS,71,2066,9,11,375
P09521,M01238,India,Android,101,4875,20,6,353
P07330,M01239,India,Console,100,5957,16,2,329
P05910,M01239,India,Android,34,4167,14,8,483
P06826,M01239,India,Android,96,5139,19,2,483
P07264,M01239,India,Android,61,5717,18,5,423
P01849,M01240,Europe,Console,38,4392,18,8,382
P04513,M01240,SEA,Console,28,6210,17,3,392
P02432,M01240,India,Android,87,1127,4,13,466
P04661,M01240,NA,iOS,61,3287,13,7,472
P08886,M01241,NA,PC,15,2837,6,7,360
P05585,M01241,India,Android,114,5489,18,6,411
P00143,M01241,Europe,PC,14,5972,24,5,407
P08761,M01241,Europe,iOS,36,4798,19,6,490
P09212,M01242,Europe,Console,28,896,5,8,425
P05265,M01242,India,Android,53,1347,8,13,473
P03410,M01242,LatAm,PC,92,8877,27,1,421
P01118,M01242,NA,Android,58,4918,16,3,505
P01757,M01243,NA,Android,31,8492,30,2,435
P00498,M01243,LatAm,Android,95,5389,18,5,359
P08032,M01243,LatAm,Android,90,4250,16,10,385
P00871,M01243,SEA,iOS,86,1348,5,12,395
P03358,M01244,Europe,Android,33,3081,9,11,498
P00913,M01244,Europe,iOS,38,2194,11,6,413
P00722,M01244,Middle_East,Console,91,6241,19,4,342
P02806,M01244,India,Console,35,1862,8,5,476
P09944,M01245,India,Android,55,23502,84,2,77
P00887,M01245,India,iOS,43,2958,5,4,364
P09593,M01245,SEA,PC,39,6097,17,3,352
P06588,M01245,India,PC,42,2255,8,6,327
P08101,M01246,SEA,Android,99,2680,14,12,454
P01521,M01246,NA,PC,34,3225,11,8,306
P08690,M01246,Europe,PC,77,8805,25,1,386
P02747,M01246,SEA,PC,46,1186,2,9,391
P06701,M01247,Europe,PC,28,3619,7,5,484
P05776,M01247,Europe,iOS,72,1042,1,9,407
P00315,M01247,India,Console,108,2277,11,9,420
P01800,M01247,India,Android,62,6809,25,6,458
P00328,M01248,India,PC,86,7278,20,2,335
P05643,M01248,Europe,Android,50,4020,15,4,387
P04205,M01248,India,Console,43,1189,4,6,541
P03130,M01248,SEA,iOS,54,1404,2,10,405
P06861,M01249,India,iOS,33,1511,7,12,322
P09906,M01249,Europe,Android,19,10003,38,1,405
P03969,M01249,NA,Console,21,8536,18,5,470
P05744,M01249,NA,Console,30,4302,13,3,372
P06227,M01250,India,iOS,89,5660,18,4,352
P01974,M01250,Europe,Console,66,5559,16,3,451
P00337,M01250,NA,Android,11,4799,13,7,411
P02765,M01250,NA,Console,15,3554,11,12,469
P07661,M01251,Europe,iOS,42,2219,7,10,443
P00276,M01251,LatAm,Android,65,3956,14,7,459
P02986,M01251,Europe,Android,35,2178,6,6,486
P05647,M01251,SEA,PC,35,2784,5,4,464
P05850,M01252,LatAm,PC,142,7904,25,3,403
P03478,M01252,Europe,Android,58,5344,18,2,352
P07559,M01252,SEA,iOS,22,4608,16,2,459
P03559,M01252,India,Android,113,2801,9,6,334
P02810,M01253,SEA,iOS,104,1496,2,11,513
P09114,M01253,India,iOS,74,2784,8,7,441
P04862,M01253,India,Android,66,5861,23,1,451
P06587,M01253,NA,Android,64,6848,21,8,441
P03417,M01254,SEA,PC,99,4708,15,5,436
P00308,M01254,Europe,PC,19,6990,22,7,493
P03909,M01254,NA,Console,33,8341,18,3,348
P00349,M01254,LatAm,PC,162,2241,6,12,293
P00827,M01255,India,Android,37,1426,5,9,429
P09502,M01255,India,PC,34,2262,8,12,426
P04483,M01255,LatAm,Android,126,1195,2,13,531
P06577,M01255,India,Android,68,2673,6,10,364
P03683,M01256,NA,PC,46,4753,12,3,494
P05877,M01256,India,Android,46,4330,18,6,358
P08388,M01256,SEA,Android,96,2722,6,12,408
P02054,M01256,SEA,Console,52,9165,24,7,486
P00072,M01257,SEA,Android,69,1206,3,11,417
P05508,M01257,India,Android,37,3770,19,7,382
P08515,M01257,India,PC,115,1659,3,13,489
P07511,M01257,NA,Android,37,3586,14,9,402
P08152,M01258,LatAm,Android,161,3678,20,6,507
P01667,M01258,SEA,Android,104,4304,11,10,390
P07862,M01258,SEA,iOS,105,7425,19,1,446
P09160,M01258,Europe,PC,35,3375,9,9,421
P05689,M01259,SEA,PC,88,8512,24,5,386
P01446,M01259,India,iOS,101,2975,12,12,378
P05228,M01259,NA,Console,59,6450,19,8,333
P06983,M01259,India,Android,63,1311,5,10,473
P01696,M01260,India,Android,50,6205,19,8,407
P02893,M01260,NA,PC,47,5369,17,3,504
P01575,M01260,LatAm,PC,122,3910,12,10,412
P03204,M01260,India,Console,51,5676,18,8,349
P04406,M01261,India,Android,43,3421,10,4,399
P01631,M01261,India,Android,57,5225,18,6,359
P08381,M01261,SEA,iOS,39,7390,24,6,404
P01882,M01261,India,Android,71,5313,24,3,444
P08822,M01262,SEA,Console,30,7248,15,4,406
P06464,M01262,NA,Android,40,6735,15,1,479
P00849,M01262,LatAm,Console,71,6551,20,3,413
P09924,M01262,SEA,PC,55,17460,64,2,64
P06189,M01263,NA,iOS,65,3083,14,10,520
P05870,M01263,SEA,PC,102,3489,7,11,421
P02878,M01263,India,Console,103,5176,17,2,458
P00187,M01263,NA,Android,14,5376,22,1,389
P03780,M01264,NA,Android,46,4868,20,8,339
P01831,M01264,India,PC,42,4163,13,4,442
P08326,M01264,NA,Console,36,10905,30,5,480
P09242,M01264,SEA,PC,28,5460,17,9,334
P06379,M01265,SEA,Android,104,4081,12,4,327
P01235,M01265,LatAm,Console,129,1606,2,8,429
P06965,M01265,NA,Android,44,8136,25,7,375
P03916,M01265,India,iOS,65,4464,17,7,505
P00447,M01266,Europe,iOS,74,8112,27,1,460
P00845,M01266,Europe,Console,30,4524,13,4,356
P08063,M01266,Europe,Console,73,3749,10,7,504
P05403,M01266,Middle_East,iOS,160,4140,10,6,380
P02441,M01267,SEA,iOS,23,1310,2,10,307
P03104,M01267,NA,iOS,50,1382,6,7,398
P08586,M01267,India,Android,45,6888,25,5,454
P06792,M01267,LatAm,iOS,118,3184,8,8,478
P05651,M01268,India,iOS,76,7407,20,5,416
P01295,M01268,Europe,Android,53,6829,18,1,374
P05080,M01268,NA,Android,31,1253,6,7,408
P09017,M01268,LatAm,Android,114,4795,14,7,338
P05068,M01269,SEA,Console,98,1100,3,6,470
P03443,M01269,NA,iOS,25,1394,1,11,344
P08452,M01269,Europe,Android,39,5114,19,1,464
P07274,M01269,India,PC,33,3454,5,3,311
P06106,M01270,SEA,iOS,56,9157,27,1,375
P00777,M01270,India,PC,112,1260,1,14,354
P09717,M01270,Europe,Android,41,57946,238,0,146
P02154,M01270,SEA,Android,109,2974,13,7,512
P04921,M01271,SEA,Android,60,1382,8,11,342
P05361,M01271,Europe,Android,13,5489,16,1,489
P09736,M01271,NA,Android,42,44925,153,1,121
P05958,M01271,Europe,Android,12,3237,13,5,505
P08412,M01272,India,PC,58,4600,11,5,501
P08433,M01272,India,PC,53,4412,12,9,464
P03184,M01272,LatAm,Console,71,10844,30,4,413
P06793,M01272,India,iOS,51,9780,25,4,361
P03200,M01273,SEA,PC,53,5264,16,5,436
P09370,M01273,Europe,Android,27,8261,24,5,351
P01290,M01273,SEA,iOS,41,1445,1,8,321
P04582,M01273,NA,Android,51,3983,13,2,361
P06193,M01274,India,PC,30,9760,27,5,487
P08936,M01274,SEA,Console,33,3719,12,3,345
P07150,M01274,LatAm,PC,62,5205,20,7,324
P09847,M01274,India,Android,39,35612,11,1,34
P04107,M01275,Europe,PC,70,2335,6,5,541
P04127,M01275,India,Android,94,4065,16,4,415
P08301,M01275,NA,iOS,58,7014,32,3,388
P03967,M01275,NA,iOS,68,5279,15,6,385
P01880,M01276,NA,Android,40,3485,13,11,368
P08497,M01276,NA,Console,67,3278,11,8,388
P09300,M01276,SEA,PC,48,3796,9,3,363
P06349,M01276,India,PC,33,4519,19,6,402
P03588,M01277,Europe,Console,72,3850,7,11,305
P07373,M01277,SEA,iOS,50,3474,10,12,400
P03866,M01277,SEA,Android,80,1157,3,13,303
P08488,M01277,India,Console,118,5569,13,6,454
P04132,M01278,NA,Android,11,3385,11,12,446
P01037,M01278,Europe,PC,66,9023,18,5,484
P00637,M01278,India,Android,46,8224,20,2,375
P06154,M01278,India,PC,108,2190,5,10,417
P04135,M01279,Europe,PC,16,3538,5,6,361
P05339,M01279,SEA,Android,65,8990,29,6,354
P01084,M01279,NA,PC,69,1645,2,12,470
P00862,M01279,NA,Console,53,3539,9,10,356
P00904,M01280,India,Android,52,3300,12,9,418
P00192,M01280,NA,Console,74,6743,24,3,407
P00110,M01280,SEA,iOS,95,3883,11,11,464
P04456,M01280,NA,Android,47,2800,11,4,333
P01943,M01281,Middle_East,Android,166,3208,10,8,376
P05857,M01281,India,PC,49,9773,28,1,343
P04332,M01281,SEA,Console,68,4850,10,10,497
P08542,M01281,NA,Android,27,4088,13,7,403
P02041,M01282,India,Android,37,4471,20,9,443
P07332,M01282,NA,iOS,68,7993,24,5,397
P07318,M01282,LatAm,PC,141,5107,15,3,468
P07780,M01282,Middle_East,Android,156,5671,20,1,389
P04660,M01283,India,Android,60,3476,12,8,448
P07314,M01283,NA,Android,25,3809,14,10,446
P02776,M01283,SEA,PC,99,11564,26,4,352
P04146,M01283,SEA,Android,27,6341,19,4,359
P02324,M01284,LatAm,Android,100,5375,19,4,383
P00763,M01284,Europe,iOS,31,2956,13,6,408
P02618,M01284,LatAm,Android,103,3518,13,6,443
P02412,M01284,SEA,PC,73,4933,14,10,465
P01095,M01285,NA,Android,18,4330,11,3,377
P06174,M01285,NA,PC,74,4179,11,6,333
P07049,M01285,NA,Console,22,2780,12,9,364
P09273,M01285,India,iOS,54,2858,5,4,449
P03136,M01286,SEA,PC,70,6071,18,3,342
P07788,M01286,SEA,Android,91,3535,13,10,382
P05041,M01286,India,iOS,68,1692,6,8,470
P03806,M01286,India,Android,67,4549,19,3,367
P00885,M01287,NA,Android,26,4982,21,6,383
P02655,M01287,NA,Android,40,5150,17,2,483
P05922,M01287,India,PC,109,1300,2,10,544
P06188,M01287,India,PC,92,2812,7,9,409
P08086,M01288,NA,Console,10,6042,15,2,449
P06743,M01288,SEA,PC,78,6534,15,5,436
P07627,M01288,Europe,Android,66,5612,15,2,496
P05681,M01288,Europe,PC,26,5570,16,2,470
P07008,M01289,India,Android,68,1496,6,14,399
P09687,M01289,NA,Android,12,82414,16,4,414
P02203,M01289,Europe,PC,51,1936,4,12,471
P06108,M01289,SEA,PC,53,2919,9,3,340
P06418,M01290,SEA,Console,87,1277,6,6,295
P01263,M01290,NA,Android,63,3639,14,6,393
P08380,M01290,NA,Console,35,4054,8,5,326
P00976,M01290,India,Android,59,2148,7,10,497
P05832,M01291,NA,Android,33,2258,11,3,373
P04926,M01291,Europe,Console,31,5494,14,2,390
P00942,M01291,India,Android,55,2485,10,11,471
P04724,M01291,India,Console,78,6122,18,5,420
P02388,M01292,SEA,Console,56,1124,3,9,489
P09729,M01292,SEA,iOS,39,44789,169,0,116
P05022,M01292,NA,Console,37,7005,16,3,439
P04392,M01292,Middle_East,PC,117,2870,8,11,500
P05149,M01293,India,PC,58,4905,10,9,358
P03222,M01293,SEA,Android,23,1017,2,14,503
P03883,M01293,Europe,Android,44,3887,16,10,362
P09439,M01293,LatAm,iOS,134,4644,10,8,320
P06625,M01294,SEA,Android,72,8669,20,6,469
P05919,M01294,LatAm,iOS,145,3525,12,3,444
P02790,M01294,NA,iOS,34,2867,14,9,312
P00945,M01294,Europe,iOS,24,1343,2,5,411
P08909,M01295,India,Android,71,2711,7,10,425
P01858,M01295,LatAm,Android,118,4156,11,3,439
P09081,M01295,Middle_East,Android,131,3129,9,5,359
P04109,M01295,Middle_East,iOS,195,4182,10,8,434
P08514,M01296,India,Android,82,7180,25,2,488
P03256,M01296,LatAm,PC,158,6299,17,4,422
P02691,M01296,NA,Android,10,1775,5,8,406
P09513,M01296,India,PC,34,4428,9,6,423
P06962,M01297,India,iOS,44,1252,2,12,306
P01320,M01297,Europe,iOS,57,6892,24,5,480
P08883,M01297,NA,PC,33,3922,9,11,454
P09881,M01297,SEA,Android,78,16069,33,0,311
P05163,M01298,India,Console,72,6998,19,7,340
P05830,M01298,Europe,PC,67,3267,10,10,484
P07954,M01298,India,PC,115,2778,9,9,451
P05959,M01298,LatAm,Android,80,4963,17,5,480
P09272,M01299,SEA,iOS,47,2446,10,5,427
P03476,M01299,NA,Console,37,5753,24,6,369
P03506,M01299,Europe,Android,24,6095,14,8,357
P04750,M01299,SEA,iOS,26,6219,23,2,438
P02478,M01300,India,Console,53,1685,5,5,480
P09491,M01300,Europe,PC,68,3880,10,12,455
P06616,M01300,India,Console,48,2157,5,11,542
P07414,M01300,NA,Android,22,4260,14,12,424
P07587,M01301,India,PC,84,7663,23,6,479
P05345,M01301,India,Android,117,7798,18,6,408
P09864,M01301,LatAm,Console,99,14713,29,1,335
P07112,M01301,Middle_East,PC,118,3805,12,3,410
P01875,M01302,NA,Android,61,7280,18,6,448
P08517,M01302,SEA,Console,69,7017,14,2,473
P05271,M01302,NA,Android,12,2781,6,3,351
P05097,M01302,NA,PC,60,7180,18,5,331
P02905,M01303,LatAm,PC,124,1468,6,14,410
P00571,M01303,Middle_East,PC,167,3544,13,3,408
P01449,M01303,India,Console,114,1008,3,6,432
P05965,M01303,SEA,iOS,23,3039,10,7,503
P06243,M01304,Middle_East,iOS,140,4581,18,6,341
P06348,M01304,LatAm,PC,75,2284,7,7,491
P07875,M01304,NA,PC,54,1426,5,14,360
P09817,M01304,India,iOS,58,60167,7,0,50
P03227,M01305,Europe,PC,28,9312,25,5,424
P09745,M01305,NA,PC,19,29163,262,0,110
P03979,M01305,India,Android,111,3563,10,3,454
P04384,M01305,Europe,PC,49,8389,19,3,358
P07857,M01306,Middle_East,PC,185,7146,17,1,437
P03540,M01306,LatAm,iOS,101,2667,12,6,370
P05683,M01306,Middle_East,Console,97,5489,17,7,480
P02828,M01306,NA,iOS,70,3802,6,5,502
P07659,M01307,India,iOS,113,3207,7,8,507
P04997,M01307,SEA,Android,82,2855,11,2,428
P01339,M01307,India,Console,61,10312,29,2,473
P03263,M01307,India,PC,84,5414,11,6,406
P06387,M01308,SEA,Android,71,5376,16,6,433
P07952,M01308,India,PC,55,3926,13,3,485
P00651,M01308,Europe,PC,24,1747,2,9,449
P02903,M01308,SEA,Android,35,3408,14,4,346
P02259,M01309,Europe,iOS,67,2629,5,10,331
P07403,M01309,Europe,Console,19,1340,3,10,356
P03522,M01309,SEA,Android,82,3596,17,2,499
P02731,M01309,India,iOS,70,2381,8,10,423
P05497,M01310,SEA,iOS,27,4873,20,3,499
P04479,M01310,India,PC,49,4151,12,7,418
P01597,M01310,NA,iOS,43,1466,2,10,471
P07067,M01310,India,Android,50,7563,21,3,491
P02585,M01311,India,iOS,43,4414,18,8,403
P05442,M01311,LatAm,PC,164,1753,1,9,474
P03197,M01311,NA,Android,37,3915,14,10,339
P08524,M01311,NA,Console,44,5483,20,3,327
P07683,M01312,Middle_East,iOS,130,838,1,13,505
P05377,M01312,LatAm,Console,117,953,3,11,527
P01259,M01312,SEA,Android,101,5082,16,2,436
P05278,M01312,Europe,iOS,38,6954,24,1,489
P00992,M01313,India,Android,66,4998,11,10,376
P03505,M01313,India,PC,95,2797,9,4,334
P00114,M01313,India,PC,39,5844,16,7,493
P00920,M01313,India,PC,61,2358,5,8,311
P02510,M01314,NA,PC,12,2832,9,8,302
P09405,M01314,Europe,Console,36,1731,4,13,466
P00166,M01314,India,Android,57,5669,20,2,427
P05264,M01314,India,Console,98,6787,20,4,407
P04604,M01315,SEA,PC,62,3704,13,8,330
P00950,M01315,Europe,PC,54,4009,13,8,447
P04595,M01315,LatAm,Android,89,2216,6,6,334
P05728,M01315,India,PC,54,4769,14,3,330
P03771,M01316,Europe,PC,11,9588,23,1,455
P02507,M01316,Europe,iOS,56,1094,2,6,529
P05108,M01316,NA,Android,15,3010,6,11,373
P02851,M01316,India,Console,100,1161,2,5,449
P06486,M01317,LatAm,Android,75,5068,18,1,444
P05363,M01317,India,Console,56,8889,26,4,450
P07443,M01317,SEA,iOS,97,3343,14,10,309
P04447,M01317,India,PC,105,6273,15,2,446
P04461,M01318,Europe,Android,78,5653,23,3,390
P09514,M01318,India,Console,42,3780,10,2,323
P02506,M01318,NA,iOS,16,2260,8,5,317
P01115,M01318,LatAm,Android,103,1698,6,9,381
P08398,M01319,LatAm,iOS,125,3069,13,12,486
P00299,M01319,SEA,iOS,68,4895,24,8,445
P01676,M01319,LatAm,Console,70,4685,11,10,401
P03348,M01319,India,PC,65,2346,5,5,447
P02736,M01320,India,Console,77,6662,19,5,367
P07820,M01320,NA,PC,10,5811,12,10,310
P04989,M01320,LatAm,iOS,68,3279,5,5,340
P09895,M01320,LatAm,Console,84,15188,39,1,314
P05818,M01321,India,iOS,58,3009,8,9,364
P04326,M01321,SEA,iOS,80,4161,16,6,333
P06720,M01321,Europe,Android,65,3147,12,4,384
P08787,M01321,India,iOS,41,2105,7,4,374
P04551,M01322,SEA,Android,62,3924,13,4,377
P08573,M01322,Europe,PC,42,5841,17,1,435
P07848,M01322,Middle_East,iOS,141,2303,7,9,416
P02104,M01322,NA,Android,31,861,2,10,418
P05814,M01323,Middle_East,PC,103,6234,20,2,377
P09105,M01323,SEA,Android,63,5161,20,10,509
P07454,M01323,India,Console,86,2151,8,12,505
P01838,M01323,NA,Android,17,5052,16,5,463
P07903,M01324,LatAm,Android,149,3200,13,11,322
P08319,M01324,NA,Console,41,6069,24,3,443
P08724,M01324,Europe,Console,63,3430,6,7,363
P00608,M01324,SEA,iOS,56,1705,8,12,471
P08375,M01325,NA,iOS,42,5947,25,2,409
P01094,M01325,Europe,Console,71,794,3,14,318
P06388,M01325,NA,iOS,24,6702,19,3,433
P06506,M01325,SEA,Android,47,1037,1,7,455
P08965,M01326,India,PC,92,9931,18,4,430
P04488,M01326,SEA,Console,39,2819,5,3,409
P00161,M01326,Europe,Android,79,2936,5,8,354
P00204,M01326,NA,Android,69,591,1,7,387
P07041,M01327,SEA,Console,64,5710,14,8,490
P05894,M01327,SEA,Android,47,7450,31,5,375
P04934,M01327,India,Android,52,3666,14,10,465
P02935,M01327,NA,PC,48,6313,14,8,462
P07323,M01328,India,Console,116,5289,13,4,375
P02436,M01328,India,Console,37,1886,8,8,507
P01231,M01328,SEA,Android,25,5822,16,8,436
P08676,M01328,Middle_East,PC,194,4783,14,9,344
P03047,M01329,Europe,Console,78,10006,28,2,415
P09655,M01329,Europe,iOS,69,119289,11,5,402
P08420,M01329,Europe,PC,13,2735,6,3,326
P07667,M01329,India,Console,112,6033,25,1,343
P06408,M01330,India,Android,68,2768,7,8,381
P04252,M01330,NA,PC,45,5443,14,4,466
P05578,M01330,Middle_East,Android,141,4645,11,8,400
P03294,M01330,India,Android,109,3750,10,3,367
P04035,M01331,India,iOS,56,3076,9,9,324
P08113,M01331,SEA,Android,44,3975,17,3,365
P04291,M01331,Middle_East,Android,121,5476,14,1,347
P04335,M01331,SEA,PC,30,3798,10,12,320
P05932,M01332,NA,Android,28,2782,10,9,322
P03878,M01332,NA,iOS,71,3692,11,3,484
P05429,M01332,Europe,iOS,75,2695,6,10,370
P04754,M01332,India,PC,75,4095,12,11,327
P04887,M01333,India,Android,48,4566,10,5,437
P00858,M01333,SEA,Android,96,3677,11,7,506
P08234,M01333,NA,Android,60,1197,7,10,355
P08376,M01333,SEA,iOS,39,5949,14,3,467
P02562,M01334,Europe,PC,75,7536,27,1,475
P03802,M01334,India,Android,78,2306,7,5,418
P02641,M01334,India,Console,82,10626,28,1,384
P09664,M01334,NA,iOS,54,58108,15,3,453
P04491,M01335,SEA,Console,52,1419,2,5,292
P02348,M01335,Europe,PC,55,2549,7,5,431
P00650,M01335,Europe,Android,55,868,2,12,378
P02782,M01335,Europe,iOS,38,4704,19,2,394
P05653,M01336,SEA,Android,27,1302,2,10,362
P08544,M01336,India,Android,99,3595,12,11,396
P08678,M01336,SEA,Android,59,4543,18,6,485
P06434,M01336,India,iOS,46,3404,15,9,490
P00616,M01337,India,Console,67,2480,13,12,471
P08449,M01337,SEA,iOS,20,2423,6,11,509
P02576,M01337,SEA,Android,98,2748,5,3,504
P00054,M01337,Middle_East,Android,151,4044,16,6,450
P03341,M01338,LatAm,Android,74,1597,6,12,355
P07038,M01338,India,Android,74,897,2,8,455
P01706,M01338,Middle_East,Android,199,4620,10,2,493
P09061,M01338,SEA,iOS,76,1205,2,7,538
P09353,M01339,NA,Android,73,7744,27,5,458
P01494,M01339,LatAm,PC,149,5675,14,8,400
P09964,M01339,India,Android,112,22672,124,0,58
P05633,M01339,Europe,PC,63,3370,10,9,474
P00804,M01340,India,Console,37,6146,19,10,379
P04954,M01340,LatAm,Console,151,5190,10,3,469
P06934,M01340,India,PC,53,3080,11,5,420
P07105,M01340,Europe,Android,21,3351,10,12,515
P00991,M01341,NA,Android,22,2664,12,3,408
P02775,M01341,NA,Android,44,2338,14,7,360
P07471,M01341,Europe,Console,76,2201,6,10,320
P06420,M01341,Europe,iOS,12,814,3,14,533
P03514,M01342,Europe,Android,16,4526,12,5,464
P05479,M01342,India,PC,54,2180,4,14,493
P08401,M01342,India,Console,30,2162,8,9,307
P00220,M01342,India,Android,115,4069,16,10,461
P06970,M01343,India,iOS,44,6165,22,6,373
P01289,M01343,India,Android,64,7434,30,4,465
P03164,M01343,SEA,Console,64,1589,1,6,391
P04679,M01343,Europe,PC,43,7108,20,6,424
P02619,M01344,India,Console,98,4414,10,6,381
P03613,M01344,India,Android,98,3971,13,3,303
P00044,M01344,Europe,PC,46,1075,3,8,451
P08095,M01344,India,Android,105,4346,20,7,371
P08373,M01345,Middle_East,PC,138,5218,11,2,413
P03793,M01345,India,PC,83,766,1,8,357
P03572,M01345,SEA,Android,67,691,1,6,307
P09981,M01345,Europe,Android,37,15438,31,3,381
P01504,M01346,Middle_East,Android,123,5254,19,5,495
P05557,M01346,SEA,Android,102,847,5,9,499
P09831,M01346,Europe,Android,26,52825,6,1,39
P03440,M01346,LatAm,PC,162,5755,13,6,442
P01893,M01347,LatAm,iOS,72,8668,23,1,391
P09324,M01347,India,iOS,43,938,5,13,468
P05256,M01347,SEA,Android,80,6913,16,6,340
P01956,M01347,LatAm,Android,80,7826,31,5,479
P05168,M01348,SEA,iOS,31,4048,14,11,309
P04815,M01348,NA,PC,41,7605,14,2,375
P06265,M01348,SEA,Console,93,1885,5,14,543
P01506,M01348,NA,iOS,38,7072,22,2,347
P00671,M01349,India,Android,84,6940,19,1,382
P08908,M01349,SEA,Android,102,4255,13,10,330
P07056,M01349,NA,Console,24,3386,12,6,488
P00898,M01349,Europe,iOS,41,8444,32,5,468
P06179,M01350,LatAm,Android,74,5783,15,7,417
P02667,M01350,SEA,iOS,34,4335,14,5,415
P03194,M01350,LatAm,Console,175,3463,9,4,330
P02891,M01350,Middle_East,Android,170,6506,21,8,418
P07774,M01351,Europe,iOS,18,11304,28,6,486
P02622,M01351,SEA,iOS,89,3177,12,4,436
P06009,M01351,LatAm,Android,167,2453,11,8,391
P05957,M01351,India,PC,114,7225,18,6,454
P00003,M01352,India,Android,107,3410,10,7,432
P02371,M01352,India,iOS,108,1691,4,10,412
P07915,M01352,LatAm,Console,159,12808,30,2,354
P01770,M01352,LatAm,Console,71,1670,4,8,437
P08507,M01353,India,Android,98,7523,32,5,346
P06026,M01353,LatAm,Android,179,6336,16,4,409
P00532,M01353,SEA,Console,98,4805,14,4,327
P08725,M01353,NA,Android,31,6671,21,4,437
